id,CTDTEMP_ITS90,Salinity_PSS78,Depth,TA,DIC
3539,10.14,33.976,170.0,2258.3,2201.3
3540,11.277,33.67,100.0,2236.0,2157.8
3541,12.782,33.415,50.0,2222.6,2084.1
3542,14.277,33.366,30.0,2220.8,2051.9
3543,18.794,33.517,2.0,2235.1,1997.4
3545,11.23,33.6095,2.0,2235.9,2002.4
3546,12.17,33.551,66.0,2241.0,2106.1
3547,12.463,33.522,50.0,2241.0,2101.9
3550,6.144,34.266,518.0,2241.0,2314.8
3552,8.353,34.156,230.0,2241.0,2236.2
3553,8.859,33.986,170.0,2241.0,2205.8
3554,10.094,33.786,100.0,2241.0,2179.2
3555,11.317,33.573,50.0,2241.0,2129.0
3556,12.822,33.516,31.0,2241.0,2081.9
3558,5.995,34.32,516.0,2241.0,2309.4
3559,6.805,34.213,321.0,2241.0,2289.1
3560,8.045,34.085,230.0,2241.0,2227.2
3561,8.75,33.955,170.0,2241.0,2188.3
3563,13.678,33.51,50.0,2241.0,2054.8
3564,14.141,33.51,30.0,2241.0,2034.6
3566,5.443,34.204,515.0,2252.0,2179.2
3567,6.769,34.075,320.0,2283.8,2266.5
3568,7.766,34.018,231.0,2268.0,2222.2
3569,8.914,33.912,170.0,2252.9,2180.5
3570,10.827,33.486,100.0,2223.1,2115.4
3571,14.212,33.462,50.0,2229.7,2030.8
3572,14.428,33.478,30.0,2230.8,2018.5
3573,14.802,33.476,2.0,2229.6,2020.0
3574,5.817,34.247,516.0,2314.1,2326.8
3575,6.861,34.088,321.0,2283.7,2265.5
3576,8.167,34.077,231.0,2270.2,2237.9
3577,8.82,33.962,170.0,2257.1,2198.9
3579,12.921,33.363,50.0,2219.7,2049.8
3580,13.76,33.408,41.0,2226.3,2033.5
3581,14.034,33.406,30.0,2227.4,2021.4
3582,15.054,33.426,2.0,2226.8,2012.2
3583,5.637,34.217,516.0,2241.0,2310.2
3584,6.785,34.023,320.0,2241.0,2235.8
3585,8.116,33.986,230.0,2241.0,2193.6
3586,9.223,33.857,170.0,2241.0,2146.2
3587,11.221,33.434,100.0,2241.0,2059.9
3588,14.516,33.392,50.0,2241.0,2015.1
3589,15.523,33.452,30.0,2241.0,2009.1
3590,15.603,33.467,2.0,2241.0,2012.5
3591,11.23,33.6095,2.0,2234.1,2020.3
3592,6.008,34.24,515.0,2241.0,2330.3
3593,7.604,34.098,321.0,2241.0,2244.4
3594,8.663,33.94,231.0,2241.0,2189.9
3595,9.816,33.681,171.0,2241.0,2137.9
3596,13.378,33.457,100.0,2241.0,2040.3
3597,16.18,33.546,50.0,2241.0,2019.6
3598,16.19,33.549,25.0,2241.0,2018.1
3599,6.617,34.252,517.0,2241.0,2336.8
3600,7.968,34.208,320.0,2241.0,2287.6
3601,8.999,34.127,230.0,2241.0,2241.6
3603,10.645,33.667,100.0,2241.0,2137.7
3604,13.129,33.524,50.0,2241.0,2066.4
3605,13.822,33.516,30.0,2241.0,2046.1
3606,14.61,33.503,1.0,2241.0,1991.8
3607,14.015,33.483,30.0,2241.0,2051.3
3609,14.057,33.507,30.0,2241.0,2032.8
3611,13.803,33.44,30.0,2241.0,2064.4
3612,15.347,33.511,10.0,2241.0,2005.3
3613,15.52,33.499,2.0,2241.0,1996.2
3614,11.23,33.6095,2.0,2241.0,2003.0
3615,6.639,34.306,516.0,2241.0,2307.6
3616,7.965,34.22,320.0,2241.0,2267.6
3617,8.836,34.117,231.0,2241.0,2229.3
3620,12.982,33.428,50.0,2241.0,2074.6
3621,14.392,33.446,30.0,2241.0,2048.0
3622,16.135,33.545,2.0,2241.0,2009.9
3623,11.23,33.6095,2.0,2241.0,2021.7
3624,14.272,33.438,30.0,2241.0,2039.2
3625,16.309,33.487,2.0,2241.0,2012.8
3626,11.23,33.6095,2.0,2241.0,2015.6
3627,6.563,34.316,516.0,2241.0,2299.5
3628,8.043,34.203,320.0,2241.0,2261.9
3629,8.71,34.159,230.0,2241.0,2227.1
3631,10.757,33.606,100.0,2241.0,2137.7
3632,12.852,33.416,50.0,2241.0,2065.1
3633,14.653,33.419,30.0,2241.0,2034.4
3634,16.288,33.493,2.0,2241.0,2017.7
3635,15.892,33.51,30.0,2235.4,2012.5
3636,16.068,33.525,2.0,2236.6,2003.2
3637,15.547,33.504,30.0,2235.3,2003.9
3638,15.743,33.507,2.0,2235.1,2013.4
3639,6.193,34.319,516.0,2318.8,2321.1
3640,7.534,34.209,320.0,2291.1,2284.6
3641,8.099,34.109,231.0,2277.4,2249.2
3642,8.861,34.005,170.0,2261.5,2230.9
3643,9.981,33.723,100.0,2240.0,2160.2
3644,14.052,33.53,50.0,2234.1,2053.4
3645,15.134,33.548,30.0,2237.1,2011.9
3646,15.567,33.553,2.0,2238.1,2004.2
3648,7.63,34.183,321.0,2241.0,2272.4
3649,8.233,34.055,230.0,2241.0,2224.7
3650,9.205,33.962,170.0,2259.4,2210.4
3651,10.309,33.659,100.0,2235.4,2145.6
3652,13.78,33.498,50.0,2230.8,2049.8
3653,14.765,33.498,30.0,2232.9,2028.9
3655,11.23,33.6095,2.0,2241.0,2016.3
3656,5.754,34.228,517.0,2241.0,2308.6
3657,7.184,34.035,321.0,2241.0,2235.4
3659,9.849,33.688,170.0,2241.0,2120.6
3660,13.43,33.517,100.0,2241.0,2039.3
3661,15.457,33.492,50.0,2241.0,2018.9
3662,15.686,33.497,25.0,2241.0,2014.4
3665,8.133,34.235,320.0,2241.0,2258.1
3667,9.614,34.001,169.0,2241.0,2199.0
3668,10.555,33.634,100.0,2241.0,2128.2
3669,12.637,33.415,50.0,2241.0,2066.0
3670,15.932,33.52,30.0,2241.0,2005.8
3671,16.45,33.529,2.0,2241.0,2012.7
3672,10.948,33.77,2.0,2251.2,2122.2
3673,5.87,34.302,516.0,2322.5,2305.2
3674,8.233,34.151,230.0,2279.4,2241.0
3675,9.81,33.777,100.0,2243.4,2152.1
3677,12.286,33.563,15.0,2224.6,2054.3
3679,13.054,33.496,2.2,2234.3,2032.3
3680,14.224,33.48,3.0,2232.7,2014.0
3681,5.597,34.209,514.0,2314.2,2298.1
3682,7.982,33.999,230.0,2265.3,2210.7
3683,10.818,33.5,100.0,2224.3,2091.5
3684,14.697,33.453,40.0,2230.1,2007.1
3685,14.713,33.455,25.0,2230.2,2010.9
3686,14.79,33.46,2.0,2230.5,2015.5
3688,15.034,33.428,2.0,2229.6,2002.2
3689,14.438,33.326,3.0,2222.7,2011.9
3690,6.569,34.25,516.0,2332.5,2327.1
3691,7.483,34.217,320.0,2297.9,2283.8
3692,8.687,34.149,170.0,2278.0,2230.5
3693,8.936,34.042,100.0,2265.2,2217.8
3694,9.308,33.913,50.0,2254.9,2186.8
3695,10.131,33.83,30.0,2250.3,2173.5
3696,11.875,33.758,3.0,2262.1,2019.3
3697,12.028,33.645,2.0,2244.6,2076.0
3698,12.481,33.659,3.0,2249.4,2059.3
3699,13.104,33.545,28.0,2273.3,2065.4
3700,15.29,33.571,2.0,2238.1,2017.1
3701,16.282,33.566,2.0,2236.3,2017.4
3702,16.801,33.554,1.0,2241.8,2004.6
3703,13.857,33.545,30.0,2235.6,2041.2
3704,16.754,33.575,2.0,2246.9,2018.2
3705,13.808,33.547,30.0,2236.2,2041.9
3706,16.228,33.578,2.0,2237.7,2017.0
3707,15.617,33.59,27.0,2244.2,2017.7
3708,16.26,33.596,2.0,2239.2,2018.0
3709,14.159,33.507,1.0,2235.4,2022.4
3710,13.72,33.448,30.0,2248.9,2024.4
3712,16.113,33.594,2.0,2246.9,2021.3
3713,16.464,33.697,35.0,2244.3,2017.4
3715,13.851,33.531,30.0,2236.8,2035.9
3716,16.586,33.596,2.0,2243.5,2017.7
3717,16.399,33.594,2.0,2241.5,2018.7
3719,6.361,34.277,516.0,2312.1,2313.6
3720,8.716,34.169,230.0,2276.4,2249.5
3721,9.698,33.912,101.0,2241.0,2206.5
3722,12.777,33.71,30.0,2251.9,2089.0
3723,12.873,33.686,15.0,2248.2,2064.6
3724,12.874,33.679,3.0,2248.3,2065.3
3725,13.706,33.553,3.0,2204.8,2078.5
3726,15.447,33.473,2.0,2230.1,2025.2
3727,5.864,34.272,517.0,2315.3,2315.8
3728,8.038,33.991,231.0,2265.7,2211.5
3729,11.348,33.466,100.0,2219.8,2085.1
3730,15.326,33.436,27.0,2231.3,2024.6
3731,14.903,33.358,40.0,2225.9,2021.3
3732,15.334,33.441,2.0,2229.7,2021.9
3733,15.86,33.425,3.0,2226.7,2021.8
3734,15.841,33.371,31.0,2227.8,2019.8
3735,15.855,33.372,3.0,2226.6,2020.7
3736,6.578,34.247,515.0,2329.4,2340.3
3737,8.177,34.178,231.0,2283.6,2269.3
3738,9.131,34.105,100.0,2268.2,2232.1
3739,11.731,33.731,27.0,2246.4,2137.1
3740,15.311,33.738,2.0,2257.1,2020.5
3741,18.645,33.695,1.0,2247.0,1997.0
3742,11.337,33.592,30.0,2236.9,2152.1
3743,18.847,33.644,1.0,2246.9,2001.5
3744,18.078,33.67,2.0,2244.7,2003.3
3745,15.913,33.485,2.0,2225.8,2033.4
3746,19.108,33.696,2.0,2245.6,2013.9
3748,19.615,33.696,3.0,2244.6,2013.2
3749,19.1,33.705,2.0,2246.6,2009.5
3750,11.734,33.582,29.0,2228.1,2127.5
3751,15.952,33.489,3.0,2229.4,2022.8
3752,17.855,33.846,2.0,2247.9,2028.0
3754,8.642,34.213,231.0,2277.2,2249.2
3755,9.523,33.915,99.0,2251.3,2196.0
3756,13.367,33.579,30.0,2240.4,2028.2
3757,19.585,33.694,2.0,2244.0,2016.4
3759,6.471,34.248,516.0,2302.4,2304.7
3762,13.784,33.598,30.0,2231.6,2063.4
3763,14.528,33.571,3.0,2235.5,2032.9
3765,13.751,33.444,2.0,2226.1,2030.5
3768,13.768,33.442,100.0,2224.5,2033.2
3769,15.016,33.407,40.0,2226.5,2023.8
3770,15.014,33.411,26.0,2224.6,2023.3
3771,15.009,33.408,2.0,2232.5,2019.6
3772,14.871,33.349,2.0,2227.8,2014.9
3773,13.968,33.376,31.0,2226.1,2023.7
3774,13.965,33.381,2.0,2228.3,2021.2
3775,6.631,34.244,515.0,2346.3,2361.6
3776,9.033,34.059,231.0,2266.6,2231.8
3777,11.452,33.658,101.0,2236.5,2132.4
3779,14.825,33.566,2.0,2238.2,2029.2
3780,14.69,33.539,3.0,2238.8,2040.0
3782,14.933,33.52,2.0,2236.8,2012.8
3783,15.105,33.594,1.0,2239.2,2026.3
3784,15.616,33.627,2.0,2241.8,2024.6
3785,15.452,33.614,30.0,2242.3,2023.9
3786,15.382,33.554,2.0,2238.0,2018.2
3787,15.345,33.67,3.0,2242.1,2026.6
3789,15.519,33.684,2.0,2245.2,2026.3
3790,14.676,33.514,2.0,2232.7,2023.7
3791,14.046,33.541,30.0,2232.3,2028.4
3794,11.381,33.777,2.9,2244.8,2137.2
3795,6.031,34.265,515.0,2313.8,2304.2
3796,7.712,34.113,271.3,2278.5,2251.7
3797,9.875,33.847,100.8,2247.5,2174.7
3798,12.883,33.541,29.9,2233.7,2069.3
3799,13.765,33.505,14.8,2237.1,2031.4
3800,13.756,33.504,2.5,2235.2,2031.1
3801,13.538,33.449,1.6,2231.9,2037.1
3803,7.595,34.02,270.7,2270.1,2218.9
3804,11.785,33.501,100.3,2225.5,2082.2
3805,15.18,33.293,40.0,2222.2,2014.8
3806,15.341,33.292,25.1,2220.9,2007.7
3810,9.728,33.936,101.0,2249.8,2194.4
3812,10.893,33.696,30.0,2234.3,2142.5
3814,13.109,33.609,3.2,2239.2,2065.6
3815,11.688,33.585,30.2,2251.4,2145.1
3817,14.403,33.604,2.0,2238.6,2032.5
3818,17.083,33.58,1.7,2242.8,1998.9
3819,13.209,33.575,30.2,2232.9,2059.5
3820,16.454,33.609,1.8,2243.9,2012.9
3821,15.772,33.549,1.9,2233.2,2021.2
3822,14.244,33.498,30.3,2233.4,2025.5
3824,15.788,33.602,1.9,2235.4,2027.5
3825,15.153,33.575,30.6,2233.1,2020.8
3827,16.156,33.482,2.3,2229.5,2021.2
3828,16.703,33.631,25.1,2238.3,2019.5
3829,16.953,33.665,2.3,2240.4,2029.3
3832,6.473,34.306,515.7,2312.7,2311.2
3833,8.659,34.223,270.7,2278.7,2253.0
3834,10.217,33.813,100.6,2243.3,2169.1
3835,14.077,33.576,30.6,2234.9,2026.9
3836,16.127,33.588,1.8,2237.5,2012.0
3838,11.23,33.6095,1.8,2216.3,2013.1
3840,6.609,34.262,514.0,2307.6,2304.8
3841,8.557,34.195,270.0,2279.9,2256.5
3842,13.159,33.748,30.0,2249.4,2081.7
3843,14.842,33.725,20.0,2251.2,2019.5
3844,15.369,33.732,2.0,2249.9,1992.8
3845,16.501,33.415,2.0,2234.0,2012.1
3846,11.23,33.6095,2.0,2236.3,2012.0
3847,15.419,33.589,2.0,2246.1,1989.9
3850,10.904,33.531,100.0,2225.8,2098.1
3851,16.723,33.272,40.0,2221.4,2015.3
3852,17.165,33.179,25.0,2218.3,2015.9
3853,17.161,33.187,2.0,2217.7,2012.6
3854,18.0,33.422,2.0,2234.3,2019.5
3857,18.353,33.616,3.0,2241.4,2027.4
3858,11.23,33.6095,3.0,2242.1,2022.6
3859,6.618,34.263,514.0,2326.8,2338.0
3861,9.491,34.031,99.0,2262.1,2211.5
3863,12.416,33.719,29.0,2242.8,2125.0
3864,16.314,33.762,2.0,2254.1,1975.4
3866,18.632,33.727,2.0,2250.8,1991.2
3867,11.23,33.6095,2.0,2228.7,2004.5
3868,13.106,33.6,2.0,2240.1,2108.3
3869,11.23,33.6095,2.0,2247.4,1968.4
3870,20.211,33.733,2.0,2248.9,1995.4
3872,13.22,33.591,29.0,2236.2,2065.7
3873,21.021,33.756,2.0,2246.9,2000.7
3874,17.423,33.677,2.0,2244.4,2014.7
3875,16.752,33.685,2.0,2258.3,2022.1
3879,18.69,33.634,2.0,2240.6,2017.8
3880,18.255,33.627,26.0,2251.5,2019.8
3881,18.448,33.605,2.0,2238.7,2022.0
3882,11.963,33.626,30.0,2231.4,2096.1
3883,21.095,33.759,1.0,2232.2,1984.4
3884,6.63,34.311,516.0,2241.0,2303.7
3887,12.499,33.655,30.0,2232.9,2109.6
3888,20.961,33.746,1.0,2246.5,1991.6
3890,11.23,33.6095,1.0,2235.5,2019.4
3891,16.774,33.638,2.0,2241.6,2014.0
3892,6.533,34.238,515.0,2305.4,2305.1
3893,10.321,33.81,100.0,2244.3,2165.3
3894,13.664,33.576,30.0,2234.6,2079.3
3895,15.078,33.59,19.0,2237.5,2046.5
3896,15.861,33.62,1.0,2240.3,2024.0
3898,14.856,33.179,2.0,2218.3,2004.7
3899,5.634,34.21,514.0,2311.9,2316.4
3900,8.162,34.218,269.0,2285.6,2268.3
3901,9.534,33.901,100.0,2250.4,2194.9
3903,14.038,33.646,31.0,2245.1,2049.0
3904,15.443,33.611,3.0,2241.4,2015.5
3905,18.15,33.321,3.0,2225.7,2002.8
3906,18.99,33.456,29.0,2232.7,2009.6
3908,6.574,34.248,515.0,2333.6,2347.4
3909,8.742,34.156,270.0,2276.6,2253.5
3910,10.506,33.786,100.0,2241.4,2162.0
3911,11.051,33.685,70.0,2234.6,2137.2
3915,18.101,33.647,2.0,2245.9,1999.8
3916,14.464,33.456,30.0,2273.4,2069.0
3917,18.345,33.655,2.0,2241.7,1998.0
3918,18.885,33.673,2.0,2246.4,2001.8
3920,14.884,33.489,30.0,2233.5,2031.1
3921,18.461,33.642,2.0,2242.9,1994.0
3922,18.722,33.65,2.0,2244.2,2010.0
3923,16.765,33.574,29.0,2239.4,2018.3
3925,17.973,33.681,2.0,2246.3,2023.9
3926,16.218,33.563,30.0,2238.1,2025.0
3927,17.383,33.603,2.0,2240.6,2022.4
3928,17.97,33.304,1.0,2226.1,2011.3
3929,19.949,33.672,25.0,2246.7,2020.7
3930,19.989,33.675,2.0,2244.9,2021.4
3932,11.23,33.6095,2.0,2241.0,2011.1
3933,14.724,33.518,3.0,2241.0,2024.7
3934,11.23,33.6095,3.0,2241.0,2018.5
3935,6.352,34.282,516.0,2241.0,2307.1
3936,8.478,34.175,271.0,2241.0,2246.7
3937,10.399,33.834,100.0,2241.0,2164.8
3938,12.584,33.643,30.0,2241.0,2090.9
3939,13.615,33.575,2.0,2241.0,2042.5
3940,11.23,33.6095,2.0,2241.0,2044.8
3942,7.562,34.125,270.0,2241.0,2264.3
3943,9.848,33.658,101.0,2241.0,2134.9
3944,13.38,33.448,41.0,2241.0,2033.8
3945,13.436,33.407,26.0,2241.0,2028.7
3946,13.451,33.406,2.0,2241.0,2032.5
3948,14.562,32.991,25.0,2241.0,2004.1
3949,14.603,32.992,3.0,2241.0,2001.5
3950,6.629,34.243,515.0,2241.0,2331.9
3951,15.418,33.534,2.0,2241.0,2015.7
3952,11.23,33.6095,2.0,2241.0,2014.4
3953,15.549,33.551,3.0,2241.0,2055.8
3954,11.23,33.6095,3.0,2241.0,2034.4
3955,15.433,33.522,30.0,2241.0,2054.3
3956,15.43,33.518,1.0,2241.0,2055.5
3957,11.23,33.6095,1.0,2241.0,2017.6
3958,15.618,33.502,1.0,2241.0,2014.2
3959,11.23,33.6095,1.0,2241.0,2014.3
3960,15.807,33.523,3.0,2241.0,2012.3
3961,11.23,33.6095,3.0,2241.0,2011.6
3962,15.238,33.517,30.0,2241.0,2024.0
3963,15.515,33.543,1.0,2241.0,2033.5
3964,14.625,33.528,30.0,2241.0,2020.9
3965,14.896,33.527,1.0,2241.0,2021.5
3966,14.455,33.357,4.0,2241.0,2018.5
3967,14.349,33.321,5.0,2241.0,2016.0
3968,11.23,33.6095,5.0,2241.0,2007.0
3969,15.014,33.259,3.0,2241.0,2014.2
3970,16.04,33.259,25.0,2241.0,2006.3
3972,11.23,33.6095,1.0,2241.0,2009.9
3974,15.988,33.523,3.0,2241.0,2013.6
3977,12.194,33.787,91.0,2241.0,2141.5
3979,16.195,33.518,2.0,2241.0,2008.9
3980,11.23,33.6095,2.0,2241.0,2014.2
3982,11.23,33.6095,2.0,2252.9,2055.0
3983,11.23,33.6095,2.0,2238.7,2034.5
3984,11.23,33.6095,2.0,2213.1,2003.4
3986,11.23,33.6095,1.0,2244.3,2083.9
3987,6.638,34.284,515.0,2306.6,2306.0
3988,8.437,34.206,271.0,2279.7,2258.0
3989,9.367,34.047,170.0,2260.3,2212.2
3990,9.981,33.87,101.0,2247.1,2180.6
3992,16.138,33.68,1.0,2247.2,2005.6
3993,16.55,33.504,2.0,2239.8,2014.8
3994,11.23,33.6095,2.0,2239.6,2013.1
3995,16.109,33.269,3.0,2224.8,2006.1
3996,5.4,34.239,516.0,2318.6,2320.8
3997,9.628,33.758,101.0,2238.3,2161.5
3998,12.765,33.135,41.0,2219.1,2037.9
3999,15.7,33.209,2.0,2222.9,2016.5
4000,17.822,32.96,2.0,2209.8,2005.9
4001,11.23,33.6095,2.0,2208.2,1998.7
4002,18.087,33.399,26.0,2230.2,2015.2
4003,18.097,33.14,2.0,2221.6,2005.3
4004,6.653,34.262,516.0,2325.4,2340.3
4005,8.633,34.182,270.0,2280.2,2260.3
4006,9.704,33.965,101.0,2254.9,2197.9
4007,10.036,33.89,70.0,2249.3,2185.6
4009,14.944,33.724,1.0,2249.2,1991.2
4011,17.572,33.711,2.0,2250.8,1992.0
4012,11.23,33.6095,2.0,2217.1,2004.5
4013,11.23,33.6095,2.0,2216.4,1989.4
4014,11.178,33.515,31.0,2241.0,2213.3
4015,16.418,33.596,2.0,2240.3,2007.0
4016,11.23,33.6095,2.0,2242.8,2003.6
4018,11.23,33.6095,2.0,2227.0,2008.4
4019,18.88,33.599,2.0,2241.6,1989.6
4020,11.23,33.6095,2.0,2243.6,1995.3
4021,13.031,33.56,32.0,2237.4,2082.7
4023,21.172,33.684,2.0,2248.4,1980.4
4024,13.271,33.599,31.0,2242.3,2097.9
4025,19.788,33.709,2.0,2248.0,1988.2
4026,18.082,33.725,2.0,2254.2,2005.3
4027,15.954,33.476,32.0,2236.4,2029.5
4028,17.735,33.544,2.0,2239.6,2024.6
4029,11.23,33.6095,2.0,2237.1,2021.6
4030,18.72,33.395,26.0,2235.4,2022.5
4031,18.919,33.407,2.0,2235.4,2021.3
4032,11.23,33.6095,2.0,2233.2,2017.8
4033,12.297,33.552,33.0,2234.8,2112.1
4035,6.544,34.268,515.0,2307.5,2307.9
4036,7.996,34.126,270.0,2278.3,2254.1
4037,10.107,33.84,101.0,2245.7,2169.0
4038,13.277,33.573,32.0,2239.9,2075.1
4040,11.23,33.6095,1.0,2244.6,1986.1
4041,11.23,33.6095,1.0,2237.7,2017.5
4042,11.23,33.6095,1.0,2232.8,2012.9
4043,11.23,33.6095,1.0,2234.1,2004.0
4044,17.066,33.55,1.0,2244.5,2011.4
4045,5.681,34.206,514.0,2313.1,2315.3
4046,7.567,34.032,270.0,2277.6,2217.0
4047,10.006,33.476,101.0,2226.8,2124.2
4048,16.735,33.502,30.0,2238.7,2020.0
4050,17.497,33.396,2.0,2236.5,2006.4
4051,18.734,33.309,3.0,2230.1,1992.4
4053,19.132,33.423,3.0,2236.3,1992.1
4054,5.357,34.237,515.0,2280.7,2162.3
4056,10.03,33.393,101.0,2225.2,2094.9
4057,11.978,32.7,51.0,2198.2,2024.8
4058,17.996,33.003,2.0,2213.4,1992.6
4060,11.23,33.6095,3.0,2212.0,1989.3
4061,19.666,32.732,25.0,2201.2,1983.4
4062,19.684,32.732,2.0,2206.1,1982.3
4063,6.654,34.26,515.0,2335.1,2346.1
4064,8.421,34.192,270.0,2282.8,2267.4
4065,10.105,33.877,100.0,2250.1,2172.5
4066,11.379,33.622,70.0,2234.6,2122.3
4067,14.079,33.491,30.0,2234.5,2076.0
4068,18.485,33.622,2.0,2247.5,1975.0
4069,11.23,33.6095,2.0,2229.2,2000.1
4071,11.23,33.6095,2.0,2245.2,1971.8
4072,19.048,33.582,2.0,2234.7,1984.9
4073,15.691,33.462,25.0,2232.1,2021.1
4074,21.238,33.671,1.0,2248.3,1985.8
4075,11.23,33.6095,1.0,2248.5,1982.6
4076,21.582,33.686,1.0,2248.9,1993.2
4077,11.23,33.6095,1.0,2223.3,2005.5
4078,22.03,33.687,2.0,2247.0,1989.0
4079,11.23,33.6095,2.0,2245.2,1984.0
4080,14.201,33.448,35.0,2231.1,2065.9
4081,22.227,33.696,2.0,2249.7,1993.5
4082,22.412,33.715,2.0,2250.3,1989.4
4083,14.808,33.448,26.0,2230.2,2053.1
4084,21.976,33.732,2.0,2250.8,1987.4
4085,19.542,33.597,2.0,2244.9,2003.0
4087,20.025,33.453,2.0,2237.6,2003.4
4088,11.23,33.6095,2.0,2222.6,2000.8
4089,20.013,33.243,2.0,2227.6,2003.3
4090,20.937,33.316,25.0,2230.2,2008.6
4092,11.23,33.6095,2.9,2230.8,2005.0
4093,13.877,33.417,35.0,2231.8,2061.9
4095,6.423,34.313,515.0,2316.7,2321.1
4097,10.693,33.763,101.0,2239.5,2152.5
4099,21.705,33.7,2.0,2250.4,1999.4
4100,11.23,33.6095,2.0,2247.5,1982.4
4101,11.23,33.6095,2.0,2225.1,2000.9
4102,11.23,33.6095,2.0,2233.1,2031.3
4103,11.23,33.6095,2.0,2211.1,2011.2
4104,12.878,33.307,2.0,2218.9,2059.9
4105,6.346,34.278,515.0,2311.4,2327.0
4106,8.609,34.162,270.0,2277.8,2277.8
4107,10.483,33.887,100.0,2230.8,2179.4
4108,12.617,33.54,30.2,2232.4,2087.7
4109,12.698,33.498,20.0,2233.8,2071.7
4110,12.83,33.496,3.0,2231.5,2067.1
4111,13.139,33.41,4.0,2220.5,2046.1
4112,11.23,33.6095,4.0,2227.5,2045.3
4113,12.64,33.276,2.0,2222.5,2041.6
4115,7.648,34.089,271.0,2271.3,2246.3
4117,11.671,33.205,50.9,2214.3,2056.8
4118,12.64,32.927,25.0,2203.5,2024.9
4119,14.279,32.928,3.0,2206.9,2008.3
4120,11.23,33.6095,50.0,2208.4,2007.2
4121,13.881,33.023,50.3,2211.0,2016.5
4122,14.015,33.014,5.0,2212.7,2011.5
4124,8.638,34.152,270.0,2275.2,2257.4
4125,10.402,33.885,100.0,2247.0,2182.0
4126,10.829,33.779,71.0,2240.5,2160.2
4127,12.543,33.562,41.0,2233.3,2093.6
4128,13.696,33.498,4.0,2234.4,2036.8
4129,12.221,33.637,3.0,2232.5,2122.9
4130,13.05,33.58,4.0,2234.8,2068.1
4131,11.23,33.6095,4.0,2219.1,2028.8
4132,11.23,33.6095,4.0,2209.2,2011.3
4133,13.856,33.49,50.0,2239.9,2089.6
4134,14.912,33.542,2.0,2240.4,2009.8
4135,11.23,33.6095,50.0,2242.0,2027.5
4136,15.269,33.535,2.0,2240.0,2011.7
4138,15.004,33.547,4.0,2258.6,2032.1
4140,14.928,33.541,38.0,2239.0,2045.7
4142,15.287,33.491,2.0,2241.7,2028.7
4143,11.877,33.501,50.0,2229.5,2093.7
4144,14.384,33.403,2.0,2231.1,2018.4
4145,14.773,33.332,3.0,2228.9,2024.9
4146,14.996,33.414,48.0,2233.7,2033.7
4147,15.191,33.314,3.0,2224.0,2025.9
4148,11.23,33.6095,3.0,2220.9,2018.3
4150,15.508,33.721,3.0,2248.0,2020.8
4151,11.43,33.899,31.0,2256.4,2144.8
4152,13.261,33.788,3.0,2254.0,2097.7
4153,13.257,33.46,4.0,2234.0,2058.9
4154,13.89,33.244,3.0,2219.8,2033.9
4155,13.726,33.181,31.0,2219.2,2056.2
4156,14.139,33.079,3.0,2210.3,2021.3
4157,14.201,33.152,3.0,2215.8,2023.4
4159,13.315,33.977,3.0,2241.8,2097.2
4160,16.685,33.655,2.0,2241.3,2086.7
4161,16.195,33.636,3.0,2243.8,2028.4
4162,17.322,33.675,4.0,2247.7,1966.7
4163,17.399,33.607,3.0,2236.4,2019.6
4165,16.761,33.645,2.0,2243.3,2019.4
4166,13.37,33.803,4.0,2255.0,2066.5
4167,13.119,33.586,4.0,2238.2,2064.9
4169,14.623,33.247,3.0,2219.3,2024.3
4171,12.819,33.68,32.0,2245.8,2173.4
4172,17.12,33.492,2.0,2235.5,2022.3
4174,11.23,33.6095,2.0,2224.3,2024.7
4175,11.23,33.6095,2.0,2246.2,2064.1
4177,11.23,33.6095,2.0,2214.3,2007.4
4178,14.101,33.582,1.0,2241.2,2067.1
4179,11.23,33.6095,1.0,2240.2,2066.7
4181,8.31,34.188,270.0,2282.1,2258.4
4182,9.74,33.938,100.0,2250.8,2199.9
4183,15.091,33.602,30.0,2244.1,2026.1
4184,15.41,33.594,14.0,2242.7,2019.0
4185,15.443,33.593,2.0,2241.6,2021.0
4186,17.012,33.636,3.0,2246.3,2012.5
4187,17.082,33.188,1.0,2219.2,2017.7
4188,5.382,34.212,515.0,2323.0,2350.3
4189,7.654,34.067,270.0,2273.6,2236.5
4190,10.476,33.425,100.0,2223.6,2114.7
4191,15.918,33.047,40.0,2213.7,2013.3
4192,16.67,33.084,29.0,2218.5,2009.2
4193,18.078,32.975,2.0,2214.0,2005.2
4194,19.112,32.853,2.0,2207.0,2004.1
4195,11.23,33.6095,2.0,2203.6,2003.0
4196,17.735,33.035,25.0,2213.4,2006.7
4197,19.153,33.092,2.0,2218.2,2009.2
4198,6.698,34.25,515.0,2325.8,2337.4
4199,8.752,34.189,270.0,2275.8,2250.3
4200,9.818,33.924,100.0,2247.1,2182.5
4201,10.199,33.827,70.0,2240.5,2170.7
4202,12.713,33.605,27.0,2233.8,2110.2
4203,17.193,33.596,1.0,2246.3,1979.7
4204,18.87,33.57,1.0,2237.2,1981.5
4206,18.031,33.581,2.0,2239.7,1975.4
4207,11.23,33.6095,2.0,2214.0,2015.1
4208,11.23,33.6095,2.0,2208.7,2006.9
4211,11.23,33.6095,1.0,2235.8,1989.3
